ip;asn;holder
2a02:908:2:a::1;6830;LIBERTYGLOBAL - Liberty Global B.V.
2a02:908:2:b::1;6830;LIBERTYGLOBAL - Liberty Global B.V.
2a02:908:dc23:d140::1;6830;LIBERTYGLOBAL - Liberty Global B.V.
2a02:a310:8246:c670::1;6830;LIBERTYGLOBAL - Liberty Global B.V.
2a02:a450:839:aaaa:4262:31ff:fe02:cb18;1136;KPN - KPN B.V.
2a02:a47f:e000::53;1136;KPN - KPN B.V.
2a02:a47f:e000::54;1136;KPN - KPN B.V.
2a02:b98:0:1::193;12897;ENTEGAMEDIANET - ENTEGA Medianet GmbH
2a02:e98:c0:1800::1;24641;FASTER-AS - FASTER CZ spol. s r.o.
2a02:f08:c1:42::1;42184;TKRZ-AS - tkrz Stadtwerke GmbH
2a03:3a01:0:4::1;49931;SITKOM-AS - SITKOM spol. s r.o.
2a03:9320::1;5505;VADAVO - VADAVO SOLUCIONES SL
2a04:de40:40::1;209489;MARCOSLATER - Marco Slater
2a04:de40:40::5;209489;MARCOSLATER - Marco Slater
2a04:ee41:3:3159:46fe:3bff:fe8e:fbf0;15796;SALT-CH - Salt Mobile SA
2a05:5800:180:2:20c:29ff:fee5:3d2a;200924;SIS2 - Stiegeler Internet Service GmbH
2a05:5800:180:2:250:56ff:fea4:7c61;200924;SIS2 - Stiegeler Internet Service GmbH
2a06:e881:102:60::1;202959;JCOLP - Joshua Colp
2a06:e881:6501::5;208958;GROETZNER - Sascha Groetzner
2a07:1c44:436:a:4262:31ff:fe08:fe07;206161;VOIDPTR - Nils Steinger
2a07:241:1:502b::1;60945;VELOXSERV - VeloxServ Communications Ltd
2a07:a8c0::c4:463a;34939;NEXTDNS - nextdns, Inc.
2a07:a8c1::c4:463a;34939;NEXTDNS - nextdns, Inc.
2a07:aa80:4::4;202657;HNOJNIK - Pavel Jochim
2a09:2280:0:1::1;209792;DJVG - Daan van Gorkum
2a09:9c07:6::1;209947;MWIFI - M-wifi internet s.r.o.
2a0a:4a40::53;206754;ALISTAIR-MACKENZIE - Alistair Mackenzie
2a0b:2e00:0:4628:20d:b9ff:fe45:1906;15600;FINECOM - Quickline AG
2a0c:7040:ffff:ff00::1;203488;DALUNET - DaLuNET s.r.o.
2a0c:800::55;207439;KORVESNET - Tim Korves
2a0c:b641:21:1::1;207759;NJD-AS - Nicolas JOURDAIN
2a0c:b641:21:1::2;207759;NJD-AS - Nicolas JOURDAIN
2a0e:b107:2b:f00d::1;208059;GRMML - Hermann Lienstromberg
2a0e:b500::1;208974;OGELPRE - Benedikt Neuffer
2a0e:b500::2;208974;OGELPRE - Benedikt Neuffer
2a0e:f42:ffff::2;208627;ALARIG - Groupe Rennais pour un Internet Fourni de maniere Ouverte et Neutre
2a10:3781:20:53:7e5a:1cff:fe69:1fe1;206238;FREEDOMINTERNET - Freedom Internet BV
2a10:3781:20:d1f5:7e5a:1cff:fe69:1fe1;206238;FREEDOMINTERNET - Freedom Internet BV
2a10:3781:7ae:ffff::1;206238;FREEDOMINTERNET - Freedom Internet BV
37.143.84.228;50266;TMOBILE-THUIS - T-Mobile Thuis BV
37.208.0.2;198612;WEKUDATA - Wekudata AB
37.208.0.3;198612;WEKUDATA - Wekudata AB
37.208.0.5;198612;WEKUDATA - Wekudata AB
38.103.8.115;16409;PBW-COMMUNICATIONS
4.2.2.1;3356;LEVEL3
4.2.2.2;3356;LEVEL3
4.2.2.3;3356;LEVEL3
4.2.2.4;3356;LEVEL3
4.4.4.4;3356;LEVEL3
41.213.217.9;37002;Reunicable
44.44.117.1;33083;AXCELX-NET
44.44.117.10;33083;AXCELX-NET
44.44.117.250;33083;AXCELX-NET
45.90.28.112;34939;NEXTDNS - nextdns, Inc.
45.90.28.204;34939;NEXTDNS - nextdns, Inc.
45.90.28.215;34939;NEXTDNS - nextdns, Inc.
45.90.30.112;34939;NEXTDNS - nextdns, Inc.
45.90.30.204;34939;NEXTDNS - nextdns, Inc.
45.90.30.215;34939;NEXTDNS - nextdns, Inc.
45.91.126.249;208627;ALARIG - Groupe Rennais pour un Internet Fourni de maniere Ouverte et Neutre
46.182.19.48;43847;NBISERV-AS - Martin Prager trading as "NbIServ"
46.30.12.45;35266;EXN-AS - EX Networks Limited
5.11.11.11;30844;LIQUID-AS - Liquid Telecommunications Ltd
5.11.11.5;30844;LIQUID-AS - Liquid Telecommunications Ltd
5.200.200.200;58224;TCI - Iran Telecommunication Company PJS
51.15.98.97;12876;AS12876 - ONLINE S.A.S.
51.89.75.122;16276;OVH - OVH SAS
54.164.176.2;14618;AMAZON-AES
54.254.156.43;16509;AMAZON-02
59.153.22.100;4049;CELLO-AS-AP CELLO GROUP LIMITED
59.153.22.200;4049;CELLO-AS-AP CELLO GROUP LIMITED
62.117.5.126;20880;TELECOLUMBUS - Tele Columbus AG
62.169.70.160;2860;NOS_COMUNICACOES - NOS COMUNICACOES, S.A.
62.179.1.62;6830;LIBERTYGLOBAL - Liberty Global B.V.
62.179.1.63;6830;LIBERTYGLOBAL - Liberty Global B.V.
62.179.104.196;6830;LIBERTYGLOBAL - Liberty Global B.V.
62.197.111.140;12392;ASBRUTELE - Brutele SC
62.2.17.60;6830;LIBERTYGLOBAL - Liberty Global B.V.
62.217.126.164;5408;GR-NET - National Infrastructures for Research and Technology S.A.
62.241.198.245;16086;DNA - DNA Oyj
62.241.198.246;16086;DNA - DNA Oyj
62.58.153.220;13127;VERSATEL - T-mobile Netherlands bv.
62.58.48.30;13127;VERSATEL - T-mobile Netherlands bv.
64.222.212.243;13977;CTELCO
64.222.84.243;13977;CTELCO
64.59.144.20;6327;SHAW
64.59.144.90;6327;SHAW
64.59.144.91;6327;SHAW
64.59.150.136;6327;SHAW
64.59.150.137;6327;SHAW
64.59.160.14;6327;SHAW
64.71.255.198;812;ROGERS-COMMUNICATIONS
64.71.255.204;812;ROGERS-COMMUNICATIONS
66.187.177.13;35985;ONERINGNET-ATL-1
66.187.178.13;35985;ONERINGNET-ATL-1
66.209.192.15;5015;SHOUTING
66.209.192.5;5015;SHOUTING
67.41.198.251;209;CENTURYLINK-US-LEGACY-QWEST
67.41.198.252;209;CENTURYLINK-US-LEGACY-QWEST
68.105.28.11;22773;ASN-CXA-ALL-CCI-22773-RDC
68.105.29.11;22773;ASN-CXA-ALL-CCI-22773-RDC
68.94.156.1;7018;ATT-INTERNET4
68.94.157.1;7018;ATT-INTERNET4
69.5.136.253;26793;ICS-LLC
69.5.139.3;26793;ICS-LLC
71.252.0.14;701;UUNET
74.82.42.42;6939;HURRICANE
75.153.176.1;-1;NO HOLDER
75.153.176.9;-1;NO HOLDER
75.75.75.75;7922;COMCAST-7922
75.75.76.76;7922;COMCAST-7922
77.37.251.33;42610;NCNET-AS - PJSC Rostelecom
77.37.255.30;42610;NCNET-AS - PJSC Rostelecom
77.42.128.32;42003;OGERONET - LIBANTELECOM
77.42.130.32;42003;OGERONET - LIBANTELECOM
77.50.0.4;34602;STARLINK-AS - MEGASVYAZ LLC
77.50.1.4;34602;STARLINK-AS - MEGASVYAZ LLC
77.77.192.20;42560;BA-TELEMACH-AS - Telemach d.o.o. Sarajevo
77.88.8.3;13238;YANDEX - YANDEX LLC
77.88.8.7;13238;YANDEX - YANDEX LLC
77.88.8.88;13238;YANDEX - YANDEX LLC
78.90.221.193;35141;MEGALAN - A1 Bulgaria EAD
79.138.0.180;45011;SE-A3 - A3 Sverige AB
8.8.4.4;15169;GOOGLE
80.58.61.250;3352;TELEFONICA_DE_ESPANA - TELEFONICA DE ESPANA
80.58.61.254;3352;TELEFONICA_DE_ESPANA - TELEFONICA DE ESPANA
80.65.193.3;25417;LJUSNET-AS - Ljusdals Elnat AB
80.65.193.6;25417;LJUSNET-AS - Ljusdals Elnat AB
80.67.169.12;20766;GITOYEN-MAIN-AS - Association "Gitoyen"
80.67.169.40;20766;GITOYEN-MAIN-AS - Association "Gitoyen"
80.67.188.188;60197;LDN - Lorraine Data Network
80.69.96.12;6830;LIBERTYGLOBAL - Liberty Global B.V.
80.71.82.82;44869;FIBIA-P-S - FIBIA P/S
81.187.199.53;20712;AS20712 - Andrews & Arnold Ltd
81.187.199.54;20712;AS20712 - Andrews & Arnold Ltd
81.210.129.4;6830;LIBERTYGLOBAL - Liberty Global B.V.
82.193.96.26;25521;ASN-ASIPN - PJSC "Industrial Media Network"
82.68.95.148;13037;ZEN-AS - Zen Internet Ltd
83.255.255.1;39651;COMHEM-SWEDEN - Tele2 Sverige AB
83.255.255.2;39651;COMHEM-SWEDEN - Tele2 Sverige AB
84.200.70.40;31400;ACCELERATED-IT - Accelerated IT Services & Consulting GmbH
84.208.20.110;41164;GET-NO - Telia Norge AS
84.208.20.111;41164;GET-NO - Telia Norge AS
85.218.1.164;34781;SIL-CITYCABLE-AS - Citycable
85.218.1.244;34781;SIL-CITYCABLE-AS - Citycable
85.253.0.130;13272;STARMAN - Elisa Teleteenused AS
85.8.31.209;45011;SE-A3 - A3 Sverige AB
86.60.255.132;39699;SSPOY-AS - Lounea Palvelut Oy
86.60.255.133;39699;SSPOY-AS - Lounea Palvelut Oy
87.251.42.44;12859;NL-BIT - BIT BV
87.251.42.45;12859;NL-BIT - BIT BV
87.72.130.2;15516;DK-DANSKKABELTV - DANSK KABEL TV A/S
87.72.22.66;15516;DK-DANSKKABELTV - DANSK KABEL TV A/S
87.98.149.171;16276;OVH - OVH SAS
88.149.128.12;35612;NGI-AS - EOLO S.p.A.
88.149.128.22;35612;NGI-AS - EOLO S.p.A.
89.101.251.228;6830;LIBERTYGLOBAL - Liberty Global B.V.
89.101.251.229;6830;LIBERTYGLOBAL - Liberty Global B.V.
89.19.64.164;15502;VODAFONE-IRELAND-ASN - Vodafone Ireland Limited
89.19.64.36;15502;VODAFONE-IRELAND-ASN - Vodafone Ireland Limited
89.2.0.1;21502;ASN-NUMERICABLE - SFR SA
89.2.0.2;21502;ASN-NUMERICABLE - SFR SA
89.216.1.30;31042;SERBIA-BROADBAND-AS - Serbia BroadBand-Srpske Kablovske mreze d.o.o.
89.216.1.50;31042;SERBIA-BROADBAND-AS - Serbia BroadBand-Srpske Kablovske mreze d.o.o.
89.31.34.147;43148;MTS-KURGAN-AS - MTS PJSC
9.9.9.10;19281;QUAD9-AS-1
90.155.52.129;20712;AS20712 - Andrews & Arnold Ltd
90.155.52.250;20712;AS20712 - Andrews & Arnold Ltd
91.121.161.184;16276;OVH - OVH SAS
91.121.58.181;16276;OVH - OVH SAS
91.201.116.11;15673;TELESETI-PLUS-AS - Teleseti Plus Ltd.
91.201.116.42;15673;TELESETI-PLUS-AS - Teleseti Plus Ltd.
91.231.24.3;197979;INTERKAR-AS - INTERKAR KOMPUTER - SERWIS Karol Dziecielski
91.231.24.4;197979;INTERKAR-AS - INTERKAR KOMPUTER - SERWIS Karol Dziecielski
91.234.47.55;207439;KORVESNET - Tim Korves
92.220.228.70;29695;ALTIBOX_AS - Altibox AS
94.139.204.1;48747;LUKOVITNET - Lukovitnet Ltd.
94.139.204.10;48747;LUKOVITNET - Lukovitnet Ltd.
94.140.66.194;3212;TELEMACH - Telemach UG d.o.o.
94.254.0.147;8473;BAHNHOF - Bahnhof AB
95.131.96.254;12897;ENTEGAMEDIANET - ENTEGA Medianet GmbH
96.76.225.35;7922;COMCAST-7922
ddea:4661:e977::1;-1;NO HOLDER
