ip;asn;holder
213.51.64.190;33915;TNF-AS - Vodafone Libertel B.V.
62.115.169.132;1299;TELIANET - Telia Company AB
62.115.121.148;1299;TELIANET - Telia Company AB
62.115.44.69;1299;TELIANET - Telia Company AB
81.19.201.127;7342;VERISIGN-AS
138.187.129.199;3303;SWISSCOM - Swisscom (Schweiz) AG
217.0.198.221;3320;DTAG - Deutsche Telekom AG
80.150.171.10;3320;DTAG - Deutsche Telekom AG
129.250.4.77;2914;NTT-COMMUNICATIONS-2914
213.198.83.170;2914;NTT-COMMUNICATIONS-2914
4.14.14.170;3356;LEVEL3
80.81.192.245;-1;NO HOLDER
81.19.204.127;7342;VERISIGN-AS
84.116.134.54;6830;LIBERTYGLOBAL - Liberty Global B.V.
62.115.120.227;1299;TELIANET - Telia Company AB
199.7.50.127;7342;VERISIGN-AS
87.245.232.233;9002;RETN-AS - RETN Limited
218.100.53.9;-1;NO HOLDER
4.69.217.18;3356;LEVEL3
113.29.9.210;3549;LVLT-3549
208.115.136.106;-1;NO HOLDER
199.7.180.50;7366;LEMURIACO
217.30.85.127;7342;VERISIGN-AS
107.14.19.48;7843;TWC-7843-BB
66.109.6.37;7843;TWC-7843-BB
96.110.249.129;7922;COMCAST-7922
4.7.18.78;3356;LEVEL3
75.76.35.8;12083;WOW-INTERNET
4.16.38.157;3356;LEVEL3
107.191.236.19;20055;AS-WHOLESAIL
62.115.46.8;1299;TELIANET - Telia Company AB
62.115.164.191;1299;TELIANET - Telia Company AB
50.242.151.66;7922;COMCAST-7922
129.250.2.202;2914;NTT-COMMUNICATIONS-2914
168.143.232.190;2914;NTT-COMMUNICATIONS-2914
75.154.223.211;-1;NO HOLDER
62.115.43.153;1299;TELIANET - Telia Company AB
66.109.6.91;7843;TWC-7843-BB
62.219.189.17;8551;BEZEQ-INTERNATIONAL-AS - Bezeq International-Ltd
212.179.161.217;8551;BEZEQ-INTERNATIONAL-AS - Bezeq International-Ltd
68.86.188.61;7922;COMCAST-7922
76.96.127.150;7922;COMCAST-7922
4.68.37.17;3356;LEVEL3
4.68.38.221;3356;LEVEL3
4.14.101.150;3356;LEVEL3
209.131.144.127;7342;VERISIGN-AS
4.68.38.113;3356;LEVEL3
199.7.51.127;7342;VERISIGN-AS
62.115.123.125;1299;TELIANET - Telia Company AB
80.91.249.218;1299;TELIANET - Telia Company AB
62.115.120.229;1299;TELIANET - Telia Company AB
10.220.130.120;-1;NO HOLDER
66.109.6.38;7843;TWC-7843-BB
195.2.31.221;1273;CW - Vodafone Group PLC
197.155.94.22;30844;LIQUID-AS - Liquid Telecommunications Ltd
197.155.94.6;30844;LIQUID-AS - Liquid Telecommunications Ltd
217.15.112.224;30844;LIQUID-AS - Liquid Telecommunications Ltd
217.5.118.34;3320;DTAG - Deutsche Telekom AG
62.157.249.186;3320;DTAG - Deutsche Telekom AG
152.255.175.237;26599;TELEFONICA BRASIL S.A
94.142.99.139;12956;TELEFONICA - TELEFONICA GLOBAL SOLUTIONS SL
94.142.119.234;12956;TELEFONICA - TELEFONICA GLOBAL SOLUTIONS SL
176.52.248.231;12956;TELEFONICA - TELEFONICA GLOBAL SOLUTIONS SL
5.180.135.131;13030;INIT7 - Init7 (Switzerland) Ltd.
202.142.143.203;4764;WIDEBAND-AS-AP Aussie Broadband
4.69.214.190;3356;LEVEL3
216.113.126.230;5769;VIDEOTRON
206.126.236.170;-1;NO HOLDER
199.7.73.127;7342;VERISIGN-AS
194.149.169.240;-1;NO HOLDER
217.5.117.129;3320;DTAG - Deutsche Telekom AG
129.250.4.185;2914;NTT-COMMUNICATIONS-2914
213.248.89.5;1299;TELIANET - Telia Company AB
209.131.186.127;7342;VERISIGN-AS
37.60.16.135;50923;METRO-SET-AS - Metroset Ltd.
37.60.16.149;50923;METRO-SET-AS - Metroset Ltd.
199.7.49.127;7342;VERISIGN-AS
199.7.48.127;7342;VERISIGN-AS
84.116.138.206;6830;LIBERTYGLOBAL - Liberty Global B.V.
213.19.192.110;3356;LEVEL3
216.66.41.113;6939;HURRICANE
184.105.80.5;6939;HURRICANE
92.79.215.112;3209;VODANET - Vodafone GmbH
80.91.245.158;1299;TELIANET - Telia Company AB
203.131.254.158;2914;NTT-COMMUNICATIONS-2914
80.64.103.130;20764;RASCOM-AS - CJSC RASCOM
4.68.37.145;3356;LEVEL3
195.22.193.37;6762;SEABONE-NET - TELECOM ITALIA SPARKLE S.p.A.
4.68.73.37;3356;LEVEL3
4.69.158.202;3356;LEVEL3
146.172.101.70;2119;TELENOR-NEXTEL - Telenor Norge AS
213.16.247.77;1241;FORTHNET-GR - Forthnet
62.6.201.144;2856;BT-UK-AS - British Telecommunications PLC
166.49.195.174;5400;BT - British Telecommunications PLC
62.140.239.201;28917;FIORD-AS - LLC "TRC FIORD"
62.140.243.22;28917;FIORD-AS - LLC "TRC FIORD"
123.103.192.109;4826;VOCUS-BACKBONE-AS Vocus Connect International Backbone
114.31.194.96;4826;VOCUS-BACKBONE-AS Vocus Connect International Backbone
114.31.192.45;4826;VOCUS-BACKBONE-AS Vocus Connect International Backbone
114.31.201.29;4826;VOCUS-BACKBONE-AS Vocus Connect International Backbone
184.105.223.109;6939;HURRICANE
72.52.92.85;6939;HURRICANE
100.99.0.7;-1;NO HOLDER
100.99.0.52;-1;NO HOLDER
100.99.0.51;-1;NO HOLDER
179.31.62.119;6057;Administracion Nacional de Telecomunicaciones
64.125.46.120;6461;ZAYO-6461
64.125.30.204;6461;ZAYO-6461
64.125.30.160;6461;ZAYO-6461
64.125.24.228;6461;ZAYO-6461
213.249.107.89;3356;LEVEL3
212.194.171.86;5410;BOUYGTEL-ISP - Bouygues Telecom SA
4.69.133.234;3356;LEVEL3
87.245.233.164;9002;RETN-AS - RETN Limited
217.0.198.18;3320;DTAG - Deutsche Telekom AG
104.153.24.185;40788;START-
64.140.112.116;40788;START-
64.140.112.161;40788;START-
80.249.210.177;-1;NO HOLDER
10.34.216.201;-1;NO HOLDER
10.34.216.145;-1;NO HOLDER
4.68.73.97;3356;LEVEL3
75.154.223.209;-1;NO HOLDER
62.154.4.30;3320;DTAG - Deutsche Telekom AG
116.119.68.46;9498;BBIL-AP BHARTI Airtel Ltd.
4.68.71.181;3356;LEVEL3
146.0.110.11;16097;HLKOMM - HL komm Telekommunikations GmbH
109.104.60.207;16097;HLKOMM - HL komm Telekommunikations GmbH
77.136.128.5;15557;LDCOMNET - SFR SA
217.5.118.50;3320;DTAG - Deutsche Telekom AG
90.155.53.45;20712;AS20712 - Andrews & Arnold Ltd
192.80.17.249;2914;NTT-COMMUNICATIONS-2914
129.250.4.140;2914;NTT-COMMUNICATIONS-2914
129.250.3.13;2914;NTT-COMMUNICATIONS-2914
217.5.116.242;3320;DTAG - Deutsche Telekom AG
64.125.28.215;6461;ZAYO-6461
64.125.29.217;6461;ZAYO-6461
217.5.118.38;3320;DTAG - Deutsche Telekom AG
199.7.53.127;7342;VERISIGN-AS
213.155.135.16;1299;TELIANET - Telia Company AB
71.44.3.35;33363;BHN-33363
66.109.1.32;7843;TWC-7843-BB
203.221.3.81;9942;COMINDICO-AP SOUL Converged Communications Australia
203.219.107.178;7545;TPG-INTERNET-AP TPG Telecom Limited
202.50.234.150;-1;NO HOLDER
193.251.133.244;5511;OPENTRANSIT - Orange S.A.
197.148.69.165;37497;Network-Platforms
197.148.68.162;37497;Network-Platforms
197.148.71.54;37497;Network-Platforms
212.187.165.209;3356;LEVEL3
23.255.225.114;16591;GOOGLE-FIBER
66.109.6.24;7843;TWC-7843-BB
66.109.6.26;7843;TWC-7843-BB
107.14.17.239;7843;TWC-7843-BB
4.68.37.245;3356;LEVEL3
212.194.170.54;5410;BOUYGTEL-ISP - Bouygues Telecom SA
62.115.146.244;1299;TELIANET - Telia Company AB
4.69.214.194;3356;LEVEL3
77.109.128.53;13030;INIT7 - Init7 (Switzerland) Ltd.
77.109.140.150;13030;INIT7 - Init7 (Switzerland) Ltd.
62.115.56.164;1299;TELIANET - Telia Company AB
62.115.120.176;1299;TELIANET - Telia Company AB
213.16.247.109;1241;FORTHNET-GR - Forthnet
154.54.38.170;174;COGENT-174
162.151.79.153;7922;COMCAST-7922
68.86.143.89;7922;COMCAST-7922
38.104.138.65;174;COGENT-174
4.68.110.137;3356;LEVEL3
213.99.17.182;12956;TELEFONICA - TELEFONICA GLOBAL SOLUTIONS SL
5.53.5.41;12956;TELEFONICA - TELEFONICA GLOBAL SOLUTIONS SL
94.142.98.196;12956;TELEFONICA - TELEFONICA GLOBAL SOLUTIONS SL
94.142.97.7;12956;TELEFONICA - TELEFONICA GLOBAL SOLUTIONS SL
176.52.248.240;12956;TELEFONICA - TELEFONICA GLOBAL SOLUTIONS SL
10.220.133.103;-1;NO HOLDER
65.19.129.41;6939;HURRICANE
184.105.64.138;6939;HURRICANE
184.104.193.25;6939;HURRICANE
198.32.176.30;-1;NO HOLDER
209.131.156.127;7342;VERISIGN-AS
196.25.3.93;5713;SAIX-NET
10.189.30.10;-1;NO HOLDER
203.219.107.233;7545;TPG-INTERNET-AP TPG Telecom Limited
203.29.134.125;7545;TPG-INTERNET-AP TPG Telecom Limited
203.219.107.182;7545;TPG-INTERNET-AP TPG Telecom Limited
10.55.100.122;-1;NO HOLDER
10.55.192.125;-1;NO HOLDER
10.55.192.108;-1;NO HOLDER
208.52.0.73;11404;AS-WAVE-1
192.175.30.117;11404;AS-WAVE-1
192.175.30.125;11404;AS-WAVE-1
192.175.29.160;11404;AS-WAVE-1
192.175.30.55;11404;AS-WAVE-1
195.2.10.245;1273;CW - Vodafone Group PLC
130.81.200.110;701;UUNET
4.69.148.33;3356;LEVEL3
4.69.133.238;3356;LEVEL3
27.86.41.82;2516;KDDI KDDI CORPORATION
103.246.232.233;-1;NO HOLDER
84.16.15.65;12956;TELEFONICA - TELEFONICA GLOBAL SOLUTIONS SL
176.52.248.110;12956;TELEFONICA - TELEFONICA GLOBAL SOLUTIONS SL
176.52.248.216;12956;TELEFONICA - TELEFONICA GLOBAL SOLUTIONS SL
217.30.84.127;7342;VERISIGN-AS
218.100.53.61;-1;NO HOLDER
62.73.179.165;2914;NTT-COMMUNICATIONS-2914
129.250.4.23;2914;NTT-COMMUNICATIONS-2914
84.116.211.29;6830;LIBERTYGLOBAL - Liberty Global B.V.
217.5.116.166;3320;DTAG - Deutsche Telekom AG
84.116.202.209;6830;LIBERTYGLOBAL - Liberty Global B.V.
84.116.130.17;6830;LIBERTYGLOBAL - Liberty Global B.V.
58.138.88.90;2497;IIJ Internet Initiative Japan Inc.
213.248.85.106;1299;TELIANET - Telia Company AB
62.154.1.70;3320;DTAG - Deutsche Telekom AG
130.117.14.182;174;COGENT-174
103.96.64.213;63771;BGPNAP Border Gateway Protocol Network Analysis Project
103.96.64.222;63771;BGPNAP Border Gateway Protocol Network Analysis Project
103.96.229.9;63773;DUAL-NET dual&Co. Inc.
210.138.32.93;2497;IIJ Internet Initiative Japan Inc.
58.138.112.29;2497;IIJ Internet Initiative Japan Inc.
58.138.88.246;2497;IIJ Internet Initiative Japan Inc.
96.34.0.176;-1;NO HOLDER
96.34.0.3;-1;NO HOLDER
96.34.0.145;-1;NO HOLDER
94.142.118.75;12956;TELEFONICA - TELEFONICA GLOBAL SOLUTIONS SL
176.52.248.140;12956;TELEFONICA - TELEFONICA GLOBAL SOLUTIONS SL
64.125.31.105;6461;ZAYO-6461
129.250.5.147;2914;NTT-COMMUNICATIONS-2914
129.250.5.26;2914;NTT-COMMUNICATIONS-2914
194.79.129.90;13193;ASN-NERIM - Nerim SAS
80.81.193.39;-1;NO HOLDER
172.99.48.54;5650;FRONTIER-FRTR
4.15.156.29;3356;LEVEL3
129.250.4.221;2914;NTT-COMMUNICATIONS-2914
129.250.5.201;2914;NTT-COMMUNICATIONS-2914
129.250.205.182;2914;NTT-COMMUNICATIONS-2914
166.49.208.217;5400;BT - British Telecommunications PLC
202.65.246.250;4773;MOBILEONELTD-AS-AP MobileOne Ltd. Mobile/Internet Service Provider Singapore
202.65.246.249;4773;MOBILEONELTD-AS-AP MobileOne Ltd. Mobile/Internet Service Provider Singapore
202.65.245.144;4773;MOBILEONELTD-AS-AP MobileOne Ltd. Mobile/Internet Service Provider Singapore
62.115.121.184;1299;TELIANET - Telia Company AB
209.131.185.127;7342;VERISIGN-AS
132.147.112.88;18106;VIEWQWEST-SG-AP Viewqwest Pte Ltd
120.88.54.74;2914;NTT-COMMUNICATIONS-2914
68.85.241.185;7922;COMCAST-7922
4.69.211.221;3356;LEVEL3
217.5.67.166;3320;DTAG - Deutsche Telekom AG
62.115.121.150;1299;TELIANET - Telia Company AB
166.49.195.170;5400;BT - British Telecommunications PLC
196.25.199.141;5713;SAIX-NET
58.138.88.242;2497;IIJ Internet Initiative Japan Inc.
62.53.25.245;6805;TDDE-ASN1 - Telefonica Germany GmbH & Co.OHG
62.53.14.183;6805;TDDE-ASN1 - Telefonica Germany GmbH & Co.OHG
195.99.127.100;2856;BT-UK-AS - British Telecommunications PLC
133.160.182.25;-1;NO HOLDER
61.244.224.63;9269;HKBN-AS-AP Hong Kong Broadband Network Ltd.
219.158.3.182;4837;CHINA169-BACKBONE CHINA UNICOM China169 Backbone
209.131.184.127;7342;VERISIGN-AS
172.17.92.40;-1;NO HOLDER
107.14.19.36;7843;TWC-7843-BB
66.109.6.1;7843;TWC-7843-BB
212.187.166.149;3356;LEVEL3
84.116.218.78;6830;LIBERTYGLOBAL - Liberty Global B.V.
84.116.218.73;6830;LIBERTYGLOBAL - Liberty Global B.V.
84.116.130.77;6830;LIBERTYGLOBAL - Liberty Global B.V.
96.110.32.130;7922;COMCAST-7922
62.115.51.193;1299;TELIANET - Telia Company AB
66.163.65.6;6327;SHAW
66.163.65.70;6327;SHAW
78.144.1.127;13285;OPALTELECOM-AS - TalkTalk Communications Limited
213.140.33.153;12956;TELEFONICA - TELEFONICA GLOBAL SOLUTIONS SL
217.5.116.110;3320;DTAG - Deutsche Telekom AG
209.148.231.73;812;ROGERS-COMMUNICATIONS
122.1.245.209;4713;OCN NTT Communications Corporation
176.52.250.226;12956;TELEFONICA - TELEFONICA GLOBAL SOLUTIONS SL
176.52.248.138;12956;TELEFONICA - TELEFONICA GLOBAL SOLUTIONS SL
84.116.196.241;6830;LIBERTYGLOBAL - Liberty Global B.V.
84.116.197.98;6830;LIBERTYGLOBAL - Liberty Global B.V.
202.224.52.95;4685;ASAHI-NET Asahi Net
218.100.6.190;-1;NO HOLDER
212.6.115.126;9145;EWETEL - EWE TEL GmbH
172.102.104.142;5650;FRONTIER-FRTR
195.2.3.245;1273;CW - Vodafone Group PLC
195.2.20.74;1273;CW - Vodafone Group PLC
89.228.2.1;21021;MULTIMEDIA-AS - Multimedia Polska Sp. z o.o.
5.56.19.209;201011;NETZBETRIEB-GMBH - AS33891 Netzbetrieb GmbH
80.255.14.82;201011;NETZBETRIEB-GMBH - AS33891 Netzbetrieb GmbH
89.149.182.210;3257;GTT-BACKBONE - GTT Communications Inc.
154.14.26.206;3257;GTT-BACKBONE - GTT Communications Inc.
193.251.131.0;5511;OPENTRANSIT - Orange S.A.
62.115.169.134;1299;TELIANET - Telia Company AB
62.115.116.240;1299;TELIANET - Telia Company AB
4.68.37.141;3356;LEVEL3
66.109.6.5;7843;TWC-7843-BB
66.109.5.229;7843;TWC-7843-BB
4.68.73.109;3356;LEVEL3
195.219.214.17;6453;AS6453
80.231.158.5;6453;AS6453
80.231.158.30;6453;AS6453
80.231.139.1;6453;AS6453
80.231.130.130;6453;AS6453
80.231.60.55;6453;AS6453
84.116.228.6;6830;LIBERTYGLOBAL - Liberty Global B.V.
84.116.228.149;6830;LIBERTYGLOBAL - Liberty Global B.V.
62.253.120.133;5089;NTL - Virgin Media Limited
62.53.0.209;6805;TDDE-ASN1 - Telefonica Germany GmbH & Co.OHG
62.53.28.179;6805;TDDE-ASN1 - Telefonica Germany GmbH & Co.OHG
195.99.127.44;2856;BT-UK-AS - British Telecommunications PLC
213.19.198.213;3356;LEVEL3
213.121.192.112;2856;BT-UK-AS - British Telecommunications PLC
195.99.127.70;2856;BT-UK-AS - British Telecommunications PLC
62.154.15.242;3320;DTAG - Deutsche Telekom AG
217.0.204.114;3320;DTAG - Deutsche Telekom AG
195.2.20.225;1273;CW - Vodafone Group PLC
61.152.3.133;4812;CHINANET-SH-AP China Telecom (Group)
202.97.57.153;4134;CHINANET-BACKBONE No.31
202.97.15.94;4134;CHINANET-BACKBONE No.31
118.85.205.242;4134;CHINANET-BACKBONE No.31
217.239.47.14;3320;DTAG - Deutsche Telekom AG
82.195.67.210;8365;MANDA - Man-da.de GmbH
140.174.28.62;2914;NTT-COMMUNICATIONS-2914
209.131.151.127;7342;VERISIGN-AS
195.99.127.26;2856;BT-UK-AS - British Telecommunications PLC
217.5.71.26;3320;DTAG - Deutsche Telekom AG
84.116.136.69;6830;LIBERTYGLOBAL - Liberty Global B.V.
194.228.190.114;5610;O2-CZECH-REPUBLIC - O2 Czech Republic, a.s.
84.116.193.166;6830;LIBERTYGLOBAL - Liberty Global B.V.
84.116.193.161;6830;LIBERTYGLOBAL - Liberty Global B.V.
84.116.136.141;6830;LIBERTYGLOBAL - Liberty Global B.V.
68.86.143.93;7922;COMCAST-7922
4.68.72.105;3356;LEVEL3
194.149.164.72;-1;NO HOLDER
77.136.10.253;15557;LDCOMNET - SFR SA
5.56.20.81;201011;NETZBETRIEB-GMBH - AS33891 Netzbetrieb GmbH
80.255.14.6;201011;NETZBETRIEB-GMBH - AS33891 Netzbetrieb GmbH
62.34.2.90;5410;BOUYGTEL-ISP - Bouygues Telecom SA
62.115.149.78;1299;TELIANET - Telia Company AB
193.251.151.61;5511;OPENTRANSIT - Orange S.A.
62.115.41.148;1299;TELIANET - Telia Company AB
62.115.124.217;1299;TELIANET - Telia Company AB
193.251.151.153;5511;OPENTRANSIT - Orange S.A.
62.115.120.64;1299;TELIANET - Telia Company AB
217.5.116.38;3320;DTAG - Deutsche Telekom AG
217.5.65.81;3320;DTAG - Deutsche Telekom AG
212.194.170.56;5410;BOUYGTEL-ISP - Bouygues Telecom SA
216.113.124.150;5769;VIDEOTRON
128.76.49.90;3292;TDC - TDC A/S
83.88.0.126;3292;TDC - TDC A/S
66.163.72.69;6327;SHAW
66.163.71.118;6327;SHAW
66.163.65.18;6327;SHAW
91.183.244.10;5432;PROXIMUS-ISP-AS - Proximus NV
138.187.129.123;3303;SWISSCOM - Swisscom (Schweiz) AG
5.53.3.75;12956;TELEFONICA - TELEFONICA GLOBAL SOLUTIONS SL
94.142.126.161;12956;TELEFONICA - TELEFONICA GLOBAL SOLUTIONS SL
4.68.71.217;3356;LEVEL3
62.115.118.40;1299;TELIANET - Telia Company AB
31.55.185.184;2856;BT-UK-AS - British Telecommunications PLC
213.121.192.24;2856;BT-UK-AS - British Telecommunications PLC
192.175.28.236;11404;AS-WAVE-1
116.119.68.87;9498;BBIL-AP BHARTI Airtel Ltd.
4.68.106.85;3356;LEVEL3
129.250.6.119;2914;NTT-COMMUNICATIONS-2914
129.250.204.206;2914;NTT-COMMUNICATIONS-2914
209.131.166.127;7342;VERISIGN-AS
179.31.62.121;6057;Administracion Nacional de Telecomunicaciones
179.31.62.56;6057;Administracion Nacional de Telecomunicaciones
129.250.194.137;2914;NTT-COMMUNICATIONS-2914
129.250.2.62;2914;NTT-COMMUNICATIONS-2914
66.163.78.37;6327;SHAW
62.154.15.246;3320;DTAG - Deutsche Telekom AG
129.250.3.160;2914;NTT-COMMUNICATIONS-2914
129.250.3.183;2914;NTT-COMMUNICATIONS-2914
62.253.122.149;5089;NTL - Virgin Media Limited
64.140.112.170;40788;START-
62.115.142.216;1299;TELIANET - Telia Company AB
4.68.63.165;3356;LEVEL3
193.251.133.169;5511;OPENTRANSIT - Orange S.A.
193.251.132.210;5511;OPENTRANSIT - Orange S.A.
95.158.134.56;41313;NOVATEL-AS - "NOVATEL" EOOD
80.74.41.167;-1;NO HOLDER
86.49.190.77;6830;LIBERTYGLOBAL - Liberty Global B.V.
63.217.66.101;3491;BTN-ASN
4.68.127.97;3356;LEVEL3
213.135.251.126;6661;EPT-LU - POST Luxembourg
213.135.251.128;6661;EPT-LU - POST Luxembourg
196.41.27.34;11845;Vox-Telecom
213.248.86.21;1299;TELIANET - Telia Company AB
62.115.138.150;1299;TELIANET - Telia Company AB
209.131.168.127;7342;VERISIGN-AS
89.207.216.164;41275;LEALTA-AS - Lovitel LLC
213.200.120.226;3257;GTT-BACKBONE - GTT Communications Inc.
62.115.45.198;1299;TELIANET - Telia Company AB
62.115.120.10;1299;TELIANET - Telia Company AB
129.250.3.51;2914;NTT-COMMUNICATIONS-2914
168.143.191.245;2914;NTT-COMMUNICATIONS-2914
176.10.81.149;9009;M247 - M247 Ltd
77.243.179.89;9009;M247 - M247 Ltd
77.243.185.215;9009;M247 - M247 Ltd
213.248.104.149;1299;TELIANET - Telia Company AB
62.115.143.26;1299;TELIANET - Telia Company AB
4.68.71.25;3356;LEVEL3
217.239.47.22;3320;DTAG - Deutsche Telekom AG
62.252.14.85;5089;NTL - Virgin Media Limited
62.154.3.101;3320;DTAG - Deutsche Telekom AG
146.172.105.9;2119;TELENOR-NEXTEL - Telenor Norge AS
207.231.227.121;855;CANET-ASN-4
4.31.208.117;3356;LEVEL3
199.7.180.196;7366;LEMURIACO
151.6.192.78;1267;ASN-WINDTRE - WIND TRE S.P.A.
151.6.0.9;1267;ASN-WINDTRE - WIND TRE S.P.A.
151.6.3.13;1267;ASN-WINDTRE - WIND TRE S.P.A.
4.68.39.97;3356;LEVEL3
62.115.9.28;1299;TELIANET - Telia Company AB
62.115.120.74;1299;TELIANET - Telia Company AB
5.53.5.166;12956;TELEFONICA - TELEFONICA GLOBAL SOLUTIONS SL
5.53.4.62;12956;TELEFONICA - TELEFONICA GLOBAL SOLUTIONS SL
213.140.35.241;12956;TELEFONICA - TELEFONICA GLOBAL SOLUTIONS SL
176.52.248.106;12956;TELEFONICA - TELEFONICA GLOBAL SOLUTIONS SL
4.69.158.206;3356;LEVEL3
10.34.217.49;-1;NO HOLDER
10.34.217.9;-1;NO HOLDER
81.52.188.113;5511;OPENTRANSIT - Orange S.A.
202.65.246.254;4773;MOBILEONELTD-AS-AP MobileOne Ltd. Mobile/Internet Service Provider Singapore
202.65.246.253;4773;MOBILEONELTD-AS-AP MobileOne Ltd. Mobile/Internet Service Provider Singapore
202.65.246.50;4773;MOBILEONELTD-AS-AP MobileOne Ltd. Mobile/Internet Service Provider Singapore
62.115.114.40;1299;TELIANET - Telia Company AB
10.2.0.14;-1;NO HOLDER
10.2.0.17;-1;NO HOLDER
91.126.95.193;35699;ADAMOEU-AS - Adamo Telecom Iberia S.A.
149.6.130.9;174;COGENT-174
154.25.10.45;174;COGENT-174
154.54.61.197;174;COGENT-174
130.117.14.46;174;COGENT-174
118.69.247.78;18403;FPT-AS-AP The Corporation for Financing & Promoting Technology
4.68.127.29;3356;LEVEL3
209.51.168.93;6939;HURRICANE
184.105.80.161;6939;HURRICANE
112.174.82.154;4766;KIXS-AS-KR Korea Telecom
112.174.84.218;4766;KIXS-AS-KR Korea Telecom
121.189.1.238;4766;KIXS-AS-KR Korea Telecom
96.34.0.166;-1;NO HOLDER
96.34.0.179;-1;NO HOLDER
192.145.251.137;14828;HBCI-1999TA
4.69.217.14;3356;LEVEL3
202.213.193.78;2527;SO-NET Sony Network Communications Inc.
202.213.198.18;2527;SO-NET Sony Network Communications Inc.
152.255.177.85;26599;TELEFONICA BRASIL S.A
94.142.124.57;12956;TELEFONICA - TELEFONICA GLOBAL SOLUTIONS SL
172.17.193.64;-1;NO HOLDER
84.116.239.14;6830;LIBERTYGLOBAL - Liberty Global B.V.
134.222.48.235;286;KPN - KPN B.V.
4.69.210.178;3356;LEVEL3
209.131.143.127;7342;VERISIGN-AS
203.96.120.93;-1;NO HOLDER
203.153.16.162;38195;SUPERLOOP-AS-AP Superloop
74.82.51.49;6939;HURRICANE
184.105.65.14;6939;HURRICANE
184.105.80.134;6939;HURRICANE
218.100.52.229;-1;NO HOLDER
94.142.117.19;12956;TELEFONICA - TELEFONICA GLOBAL SOLUTIONS SL
176.52.248.118;12956;TELEFONICA - TELEFONICA GLOBAL SOLUTIONS SL
10.254.9.97;-1;NO HOLDER
93.63.100.109;12874;FASTWEB - Fastweb SpA
84.116.133.46;6830;LIBERTYGLOBAL - Liberty Global B.V.
217.239.40.142;3320;DTAG - Deutsche Telekom AG
194.219.253.153;1241;FORTHNET-GR - Forthnet
212.85.148.233;29075;IELO - IELO-LIAZO SERVICES SAS
185.18.173.177;-1;NO HOLDER
185.18.172.107;-1;NO HOLDER
185.96.186.75;-1;NO HOLDER
185.18.172.182;-1;NO HOLDER
185.96.186.250;-1;NO HOLDER
185.18.173.132;-1;NO HOLDER
213.21.128.129;5396;AS-IRIDEOS-MC - IRIDEOS S.P.A.
213.21.130.49;5396;AS-IRIDEOS-MC - IRIDEOS S.P.A.
212.133.7.33;3356;LEVEL3
195.218.2.151;8632;LOL-AS - Luxembourg Online S.A.
209.131.145.127;7342;VERISIGN-AS
92.60.0.237;-1;NO HOLDER
184.104.194.253;6939;HURRICANE
184.104.195.13;6939;HURRICANE
200.230.130.29;4230;CLARO S.A.
66.198.154.158;6453;AS6453
66.109.5.139;7843;TWC-7843-BB
120.28.0.113;4775;GLOBE-TELECOM-AS Globe Telecoms
64.86.124.1;6453;AS6453
64.86.123.93;6453;AS6453
207.45.206.1;6453;AS6453
216.6.81.28;6453;AS6453
63.243.216.21;6453;AS6453
62.252.46.145;5089;NTL - Virgin Media Limited
4.68.74.237;3356;LEVEL3
145.239.142.112;16276;OVH - OVH SAS
10.22.200.19;-1;NO HOLDER
84.116.218.66;6830;LIBERTYGLOBAL - Liberty Global B.V.
62.1.110.181;1241;FORTHNET-GR - Forthnet
209.131.153.127;7342;VERISIGN-AS
27.111.229.64;-1;NO HOLDER
138.187.129.67;3303;SWISSCOM - Swisscom (Schweiz) AG
4.68.37.225;3356;LEVEL3
84.116.191.121;6830;LIBERTYGLOBAL - Liberty Global B.V.
217.239.55.18;3320;DTAG - Deutsche Telekom AG
151.6.56.63;1267;ASN-WINDTRE - WIND TRE S.P.A.
151.6.2.16;1267;ASN-WINDTRE - WIND TRE S.P.A.
151.6.3.21;1267;ASN-WINDTRE - WIND TRE S.P.A.
62.252.224.73;5089;NTL - Virgin Media Limited
210.130.147.65;2497;IIJ Internet Initiative Japan Inc.
58.138.119.133;2497;IIJ Internet Initiative Japan Inc.
58.138.89.130;2497;IIJ Internet Initiative Japan Inc.
58.138.89.18;2497;IIJ Internet Initiative Japan Inc.
69.63.249.182;812;ROGERS-COMMUNICATIONS
217.239.46.26;3320;DTAG - Deutsche Telekom AG
62.61.140.125;15516;DK-DANSKKABELTV - DANSK KABEL TV A/S
200.230.131.23;4230;CLARO S.A.
66.109.6.94;7843;TWC-7843-BB
84.116.130.150;6830;LIBERTYGLOBAL - Liberty Global B.V.
10.202.6.24;-1;NO HOLDER
193.251.252.153;5511;OPENTRANSIT - Orange S.A.
193.251.151.189;5511;OPENTRANSIT - Orange S.A.
62.115.117.6;1299;TELIANET - Telia Company AB
163.139.38.45;2519;VECTANT ARTERIA Networks Corporation
163.139.37.98;2519;VECTANT ARTERIA Networks Corporation
213.248.104.209;1299;TELIANET - Telia Company AB
62.115.125.129;1299;TELIANET - Telia Company AB
62.115.120.68;1299;TELIANET - Telia Company AB
182.79.152.160;-1;NO HOLDER
37.120.220.119;-1;NO HOLDER
195.122.181.153;3356;LEVEL3
217.5.118.46;3320;DTAG - Deutsche Telekom AG
192.114.65.2;8551;BEZEQ-INTERNATIONAL-AS - Bezeq International-Ltd
